institute_name,school_email,school_type,school_responsible_person_name,school_responsible_person_role,school_name,school_phone,school_fax,school_levelofeducation,school_timetable,school_address,school_comune,course_code,course_name
ISTITUTO COMPRENSIVO TESERO,segr.icsemtesero@scuole.provincia.tn.it,Pubblico,PIZZARDO CANDIDA,Dirigente scolastico,"SCUOLA SECONDARIA DI PRIMO GRADO ""G. ALBERTI"" TESERO",,,SCUOLA SECONDARIA DI PRIMO GRADO,Diurno,VIA FIA,TESERO,3001,SCUOLA SECONDARIA DI PRIMO GRADO
ISTITUTO COMPRENSIVO TIONE,segr.ictione@scuole.provincia.tn.it,Pubblico,CAPRONI MAURIZIO,Dirigente scolastico,SCUOLA PRIMARIA BONDO-BREGUZZO,,,SCUOLA PRIMARIA,Diurno,VIA G.MARCONI,BREGUZZO,3000,SCUOLA PRIMARIA
ISTITUTO COMPRENSIVO TIONE,segr.ictione@scuole.provincia.tn.it,Pubblico,CAPRONI MAURIZIO,Dirigente scolastico,SCUOLA PRIMARIA RAGOLI,,,SCUOLA PRIMARIA,Diurno,VIA ROMA,RAGOLI,3000,SCUOLA PRIMARIA
ISTITUTO COMPRENSIVO TIONE,segr.ictione@scuole.provincia.tn.it,Pubblico,CAPRONI MAURIZIO,Dirigente scolastico,SCUOLA PRIMARIA TIONE DI TRENTO,,,SCUOLA PRIMARIA,Diurno,VIA PINZOLO,TIONE DI TRENTO,3000,SCUOLA PRIMARIA
ISTITUTO COMPRENSIVO TIONE,segr.ictione@scuole.provincia.tn.it,Pubblico,CAPRONI MAURIZIO,Dirigente scolastico,SCUOLA PRIMARIA ZUCLO,,,SCUOLA PRIMARIA,Diurno,VIA FUCINA,ZUCLO,3000,SCUOLA PRIMARIA
ISTITUTO COMPRENSIVO TIONE,segr.ictione@scuole.provincia.tn.it,Pubblico,CAPRONI MAURIZIO,Dirigente scolastico,"SCUOLA PRIMARIA ""A. PRANDINI"" RONCONE",,,SCUOLA PRIMARIA,Diurno,VIA 3 NOVEMBRE,RONCONE,3000,SCUOLA PRIMARIA
ISTITUTO COMPRENSIVO TIONE,segr.ictione@scuole.provincia.tn.it,Pubblico,CAPRONI MAURIZIO,Dirigente scolastico,SCUOLA SECONDARIA DI PRIMO GRADO RONCONE,,,SCUOLA SECONDARIA DI PRIMO GRADO,Diurno,VIA 3 NOVEMBRE,RONCONE,3001,SCUOLA SECONDARIA DI PRIMO GRADO
ISTITUTO COMPRENSIVO TIONE,segr.ictione@scuole.provincia.tn.it,Pubblico,CAPRONI MAURIZIO,Dirigente scolastico,"SCUOLA SECONDARIA DI PRIMO GRADO ""LEGIONE TRENTINA"" TIONE DI TRENTO",,,SCUOLA SECONDARIA DI PRIMO GRADO,Diurno,VIALE DANTE ,TIONE DI TRENTO,3001,SCUOLA SECONDARIA DI PRIMO GRADO
"ISTITUTO DI ISTRUZIONE ""L. Guetti"" - TIONE DI TRENTO",segreteria@guetti.tn.it,Pubblico,GULLI TIZIANA,Dirigente scolastico,LICEO SCIENTIFICO - SERALE,,,LICEO SCIENTIFICO,Serale,VIA DURONE,TIONE DI TRENTO,1458,"INDIRIZZI AUTONOMI ""SCIENZE SOCIALI"""
"ISTITUTO DI ISTRUZIONE ""L. Guetti"" - TIONE DI TRENTO",segreteria@guetti.tn.it,Pubblico,GULLI TIZIANA,Dirigente scolastico,ISTITUTO TECNICO PER IL SETTORE ECONOMICO,,,ISTITUTO TECNICO COMMERCIALE ,Diurno,VIA DURONE,TIONE DI TRENTO,3087,BIENNIO SETTORE ECONOMICO
"ISTITUTO DI ISTRUZIONE ""L. Guetti"" - TIONE DI TRENTO",segreteria@guetti.tn.it,Pubblico,GULLI TIZIANA,Dirigente scolastico,ISTITUTO TECNICO PER IL SETTORE ECONOMICO,,,ISTITUTO TECNICO COMMERCIALE ,Diurno,VIA DURONE,TIONE DI TRENTO,3119,AMMINISTRAZIONE FINANZA E MARKETING
"ISTITUTO DI ISTRUZIONE ""L. Guetti"" - TIONE DI TRENTO",segreteria@guetti.tn.it,Pubblico,GULLI TIZIANA,Dirigente scolastico,ISTITUTO TECNICO PER IL SETTORE ECONOMICO,,,ISTITUTO TECNICO COMMERCIALE ,Diurno,VIA DURONE,TIONE DI TRENTO,3120,TURISMO
"ISTITUTO DI ISTRUZIONE ""L. Guetti"" - TIONE DI TRENTO",segreteria@guetti.tn.it,Pubblico,GULLI TIZIANA,Dirigente scolastico,ISTITUTO TECNICO PER IL SETTORE ECONOMICO,,,ISTITUTO TECNICO COMMERCIALE ,Diurno,VIA DURONE,TIONE DI TRENTO,3184,SISTEMI INFORMATIVI AZIENDALI
"ISTITUTO DI ISTRUZIONE ""L. Guetti"" - TIONE DI TRENTO",segreteria@guetti.tn.it,Pubblico,GULLI TIZIANA,Dirigente scolastico,ISTITUTO TECNICO PER IL SETTORE ECONOMICO,,,ISTITUTO TECNICO COMMERCIALE ,Diurno,VIA DURONE,TIONE DI TRENTO,3185,RELAZIONI INTERNAZIONALI PER IL MARKETING
"ISTITUTO DI ISTRUZIONE ""L. Guetti"" - TIONE DI TRENTO",segreteria@guetti.tn.it,Pubblico,GULLI TIZIANA,Dirigente scolastico,ISTITUTO TECNICO PER IL SETTORE TECNOLOGICO,,,ISTITUTO TECNICO PER GEOMETRI ,Diurno,VIA DURONE,TIONE DI TRENTO,3088,BIENNIO SETTORE TECNOLOGICO
"ISTITUTO DI ISTRUZIONE ""L. Guetti"" - TIONE DI TRENTO",segreteria@guetti.tn.it,Pubblico,GULLI TIZIANA,Dirigente scolastico,ISTITUTO TECNICO PER IL SETTORE TECNOLOGICO,,,ISTITUTO TECNICO PER GEOMETRI ,Diurno,VIA DURONE,TIONE DI TRENTO,3121,COSTRUZIONI AMBIENTE E TERRITORIO
"ISTITUTO DI ISTRUZIONE ""L. Guetti"" - TIONE DI TRENTO",segreteria@guetti.tn.it,Pubblico,GULLI TIZIANA,Dirigente scolastico,ISTITUTO TECNICO PER IL SETTORE TECNOLOGICO,,,ISTITUTO TECNICO PER GEOMETRI ,Diurno,VIA DURONE,TIONE DI TRENTO,3186,GEOTECNICO
"ISTITUTO DI ISTRUZIONE ""L. Guetti"" - TIONE DI TRENTO",segreteria@guetti.tn.it,Pubblico,GULLI TIZIANA,Dirigente scolastico,ISTITUTO TECNICO PER IL SETTORE TECNOLOGICO,,,ISTITUTO TECNICO PER GEOMETRI ,Diurno,VIA DURONE,TIONE DI TRENTO,3195,TECNOLOGIE DEL LEGNO NELLE COSTRUZIONI
"ISTITUTO DI ISTRUZIONE ""L. Guetti"" - TIONE DI TRENTO",segreteria@guetti.tn.it,Pubblico,GULLI TIZIANA,Dirigente scolastico,LICEO SCIENTIFICO OPZIONE SCIENZE APPLICATE,,,LICEO SCIENTIFICO,Diurno,VIA DURONE,TIONE DI TRENTO,3090,LICEO SCIENTIFICO OPZIONE SCIENZE APPLICATE
"ISTITUTO DI ISTRUZIONE ""L. Guetti"" - TIONE DI TRENTO",segreteria@guetti.tn.it,Pubblico,GULLI TIZIANA,Dirigente scolastico,LICEO LINGUISTICO,,,LICEO LINGUISTICO,Diurno,VIA DURONE,TIONE DI TRENTO,3093,LICEO LINGUISTICO
"ISTITUTO DI ISTRUZIONE ""L. Guetti"" - TIONE DI TRENTO",segreteria@guetti.tn.it,Pubblico,GULLI TIZIANA,Dirigente scolastico,LICEO DELLE SCIENZE UMANE,,,LICEO SCIENTIFICO,Diurno,VIA DURONE,TIONE DI TRENTO,3091,LICEO DELLE SCIENZE UMANE
"ISTITUTO DI ISTRUZIONE ""L. Guetti"" - TIONE DI TRENTO",segreteria@guetti.tn.it,Pubblico,GULLI TIZIANA,Dirigente scolastico,LICEO DELLE SCIENZE UMANE OPZIONE ECONOMICO SOCIALE SERALE,,,ISTITUTO MAGISTRALE,Serale,VIA DURONE,TIONE DI TRENTO,3092,LICEO DELLE SCIENZE UMANE OPZIONE ECONOMICO SOCIALE
"ISTITUTO DI ISTRUZIONE ""L. Guetti"" - TIONE DI TRENTO",segreteria@guetti.tn.it,Pubblico,GULLI TIZIANA,Dirigente scolastico,ISTITUTO TECNICO PER IL SETTORE TECNOLOGICO SERALE,,,ISTITUTO TECNICO INDUSTRIALE,Serale,VIA DURONE,TIONE DI TRENTO,3088,BIENNIO SETTORE TECNOLOGICO
"ISTITUTO DI ISTRUZIONE ""L. Guetti"" - TIONE DI TRENTO",segreteria@guetti.tn.it,Pubblico,GULLI TIZIANA,Dirigente scolastico,ISTITUTO TECNICO PER IL SETTORE TECNOLOGICO SERALE,,,ISTITUTO TECNICO INDUSTRIALE,Serale,VIA DURONE,TIONE DI TRENTO,3121,COSTRUZIONI AMBIENTE E TERRITORIO
"ISTITUTO DI ISTRUZIONE ""L. Guetti"" - TIONE DI TRENTO",segreteria@guetti.tn.it,Pubblico,GULLI TIZIANA,Dirigente scolastico,ISTITUTO TECNICO PER IL SETTORE ECONOMICO SERALE,,,ISTITUTO TECNICO COMMERCIALE E PER GEOMETRI ,Serale,VIA DURONE,TIONE DI TRENTO,3087,BIENNIO SETTORE ECONOMICO
"ISTITUTO DI ISTRUZIONE ""L. Guetti"" - TIONE DI TRENTO",segreteria@guetti.tn.it,Pubblico,GULLI TIZIANA,Dirigente scolastico,ISTITUTO TECNICO PER IL SETTORE ECONOMICO SERALE,,,ISTITUTO TECNICO COMMERCIALE E PER GEOMETRI ,Serale,VIA DURONE,TIONE DI TRENTO,3119,AMMINISTRAZIONE FINANZA E MARKETING
"ISTITUTO DI ISTRUZIONE ""L. Guetti"" - TIONE DI TRENTO",segreteria@guetti.tn.it,Pubblico,GULLI TIZIANA,Dirigente scolastico,EDUCAZIONE PER ADULTI RELATIVA AL PRIMO CICLO,,,PRIMO CICLO - EDUCAZIONE ADULTI,Serale,VIA DURONE,TIONE DI TRENTO,3001,SCUOLA SECONDARIA DI PRIMO GRADO
"ISTITUTO DI ISTRUZIONE ""L. Guetti"" - TIONE DI TRENTO",segreteria@guetti.tn.it,Pubblico,GULLI TIZIANA,Dirigente scolastico,IST.TECNICO COMM.E PER GEOM.- Ind.Commerciale,,,ISTITUTO TECNICO COMMERCIALE E PER GEOMETRI ,Diurno,VIA DURONE,TIONE DI TRENTO,2442,"INDIRIZZO GIURIDICO ECONOMICO AZIENDALE ""IGEA"""
"ISTITUTO DI ISTRUZIONE ""L. Guetti"" - TIONE DI TRENTO",segreteria@guetti.tn.it,Pubblico,GULLI TIZIANA,Dirigente scolastico,IST.TECNICO COMM.E PER GEOM.- SERALE - Ind.Commerciale,,,ISTITUTO TECNICO COMMERCIALE E PER GEOMETRI ,Serale,VIA DURONE,TIONE DI TRENTO,2430,BIENNIO RIENTRI FORMATIVI SIRIO - INDIRIZZO GIUR.ECON.AZIEND.
"ISTITUTO DI ISTRUZIONE ""L. Guetti"" - TIONE DI TRENTO",segreteria@guetti.tn.it,Pubblico,GULLI TIZIANA,Dirigente scolastico,IST.TECNICO COMM.E PER GEOM.- SERALE - Ind.Commerciale,,,ISTITUTO TECNICO COMMERCIALE E PER GEOMETRI ,Serale,VIA DURONE,TIONE DI TRENTO,2435,TRIENNIO RIENTRI FORMATIVI SIRIO - IND.GIUR.ECON.AZ.LE
"ISTITUTO DI ISTRUZIONE ""L. Guetti"" - TIONE DI TRENTO",segreteria@guetti.tn.it,Pubblico,GULLI TIZIANA,Dirigente scolastico,IST.TECNICO COMM.E PER GEOM.- Ind.Geometri,,,ISTITUTO TECNICO COMMERCIALE E PER GEOMETRI ,Diurno,VIA DURONE,TIONE DI TRENTO,2479,INTRODUZIONE II LINGUA SEZ. GEOM.
"ISTITUTO DI ISTRUZIONE ""L. Guetti"" - TIONE DI TRENTO",segreteria@guetti.tn.it,Pubblico,GULLI TIZIANA,Dirigente scolastico,IST.TECNICO COMM.E PER GEOM.- SERALE - Ind.Geometri,,,ISTITUTO TECNICO COMMERCIALE E PER GEOMETRI ,Serale,VIA DURONE,TIONE DI TRENTO,2433,BIENNIO RIENTRI FORMATIVI SIRIO - INDIRIZZO GEOMETRI
"ISTITUTO DI ISTRUZIONE ""L. Guetti"" - TIONE DI TRENTO",segreteria@guetti.tn.it,Pubblico,GULLI TIZIANA,Dirigente scolastico,IST.TECNICO COMM.E PER GEOM.- SERALE - Ind.Geometri,,,ISTITUTO TECNICO COMMERCIALE E PER GEOMETRI ,Serale,VIA DURONE,TIONE DI TRENTO,2445,TRIENNIO RIENTRI FORMATIVI SIRIO - INDIRIZZO GEOMETRI
"ISTITUTO DI ISTRUZIONE ""L. Guetti"" - TIONE DI TRENTO",segreteria@guetti.tn.it,Pubblico,GULLI TIZIANA,Dirigente scolastico,IST.TECNICO COMM.E PER GEOM.- Ind.Tecnico Industriale,,,ISTITUTO TECNICO COMMERCIALE E PER GEOMETRI ,Diurno,VIA DURONE,TIONE DI TRENTO,2508,BIENNIO (NUOVI PROGRAMMI)
"ISTITUTO DI ISTRUZIONE ""L. Guetti"" - TIONE DI TRENTO",segreteria@guetti.tn.it,Pubblico,GULLI TIZIANA,Dirigente scolastico,LICEO SCIENTIFICO - Ind.Linguistico,,,LICEO SCIENTIFICO,Diurno,VIA DURONE,TIONE DI TRENTO,1562,LINGUISTICO - PROGETTO PILOTA
"ISTITUTO DI ISTRUZIONE ""L. Guetti"" - TIONE DI TRENTO",segreteria@guetti.tn.it,Pubblico,GULLI TIZIANA,Dirigente scolastico,LICEO SCIENTIFICO,,,LICEO SCIENTIFICO,Diurno,VIA DURONE,TIONE DI TRENTO,1343,SEZIONE SCIENTIFICA
"ISTITUTO DI ISTRUZIONE ""L. Guetti"" - TIONE DI TRENTO",segreteria@guetti.tn.it,Pubblico,GULLI TIZIANA,Dirigente scolastico,LICEO SCIENTIFICO,,,LICEO SCIENTIFICO,Diurno,VIA DURONE,TIONE DI TRENTO,3089,LICEO SCIENTIFICO
"ISTITUTO DI ISTRUZIONE ""L. Guetti"" - TIONE DI TRENTO",segreteria@guetti.tn.it,Pubblico,GULLI TIZIANA,Dirigente scolastico,LICEO SCIENTIFICO - Ind.Quinq.Socio-Psico-Pedagogico,,,LICEO SCIENTIFICO,Diurno,VIA DURONE,TIONE DI TRENTO,1508,BIENNIO SOC. PS. PEDAGOGICO (B2) COMMISSIONE BROCCA
"ISTITUTO DI ISTRUZIONE ""L. Guetti"" - TIONE DI TRENTO",segreteria@guetti.tn.it,Pubblico,GULLI TIZIANA,Dirigente scolastico,LICEO SCIENTIFICO - Ind.Quinq.Socio-Psico-Pedagogico,,,LICEO SCIENTIFICO,Diurno,VIA DURONE,TIONE DI TRENTO,1551,"TRIENNIO SOC. PS. PEDAGOGICO (B11) ""COMMISSIONE BROCCA"""
ISTITUTO COMPRENSIVO DI SCUOLA PRIMARIA E SECONDARIA DI PRIMIERO,segr.icprimiero@scuole.provincia.tn.it,Pubblico,NESLER ROMANO,Dirigente scolastico,LICEO SCIENTIFICO,,,LICEO SCIENTIFICO,Diurno,VIA DELLE FONTI,TRANSACQUA,1343,SEZIONE SCIENTIFICA
ISTITUTO COMPRENSIVO DI SCUOLA PRIMARIA E SECONDARIA DI PRIMIERO,segr.icprimiero@scuole.provincia.tn.it,Pubblico,NESLER ROMANO,Dirigente scolastico,LICEO SCIENTIFICO,,,LICEO SCIENTIFICO,Diurno,VIA DELLE FONTI,TRANSACQUA,3089,LICEO SCIENTIFICO
ISTITUTO COMPRENSIVO DI SCUOLA PRIMARIA E SECONDARIA DI PRIMIERO,segr.icprimiero@scuole.provincia.tn.it,Pubblico,NESLER ROMANO,Dirigente scolastico,ISTITUTO TECNICO COMMERCIALE  per  GEOMETRI - Ind.Indust,,,ISTITUTO TECNICO COMMERCIALE E PER GEOMETRI ,Diurno,VIA DELLE FONTI,TRANSACQUA,2508,BIENNIO (NUOVI PROGRAMMI)
ISTITUTO COMPRENSIVO DI SCUOLA PRIMARIA E SECONDARIA DI PRIMIERO,segr.icprimiero@scuole.provincia.tn.it,Pubblico,NESLER ROMANO,Dirigente scolastico,LICEO ECONOMICO,,,ISTITUTO TECNICO COMMERCIALE E PER GEOMETRI ,Diurno,VIA G.A. SCOPOLI,FIERA DI PRIMIERO,2442,"INDIRIZZO GIURIDICO ECONOMICO AZIENDALE ""IGEA"""
ISTITUTO COMPRENSIVO DI SCUOLA PRIMARIA E SECONDARIA DI PRIMIERO,segr.icprimiero@scuole.provincia.tn.it,Pubblico,NESLER ROMANO,Dirigente scolastico,LICEO ECONOMICO,,,ISTITUTO TECNICO COMMERCIALE E PER GEOMETRI ,Diurno,VIA G.A. SCOPOLI,FIERA DI PRIMIERO,2559,"INDIRIZZO LINGUISTICO AZIENDALE ""ERICA"""
ISTITUTO COMPRENSIVO DI SCUOLA PRIMARIA E SECONDARIA DI PRIMIERO,segr.icprimiero@scuole.provincia.tn.it,Pubblico,NESLER ROMANO,Dirigente scolastico,ISTITUTO TECNICO PER IL SETTORE ECONOMICO,,,ISTITUTO TECNICO COMMERCIALE ,Diurno,VIA DELLE FONTI,TRANSACQUA,3087,BIENNIO SETTORE ECONOMICO
ISTITUTO COMPRENSIVO DI SCUOLA PRIMARIA E SECONDARIA DI PRIMIERO,segr.icprimiero@scuole.provincia.tn.it,Pubblico,NESLER ROMANO,Dirigente scolastico,ISTITUTO TECNICO PER IL SETTORE ECONOMICO,,,ISTITUTO TECNICO COMMERCIALE ,Diurno,VIA DELLE FONTI,TRANSACQUA,3119,AMMINISTRAZIONE FINANZA E MARKETING
ISTITUTO COMPRENSIVO DI SCUOLA PRIMARIA E SECONDARIA DI PRIMIERO,segr.icprimiero@scuole.provincia.tn.it,Pubblico,NESLER ROMANO,Dirigente scolastico,ISTITUTO TECNICO PER IL SETTORE ECONOMICO,,,ISTITUTO TECNICO COMMERCIALE ,Diurno,VIA DELLE FONTI,TRANSACQUA,3120,TURISMO
ISTITUTO COMPRENSIVO DI SCUOLA PRIMARIA E SECONDARIA DI PRIMIERO,segr.icprimiero@scuole.provincia.tn.it,Pubblico,NESLER ROMANO,Dirigente scolastico,ISTITUTO TECNICO PER IL SETTORE ECONOMICO,,,ISTITUTO TECNICO COMMERCIALE ,Diurno,VIA DELLE FONTI,TRANSACQUA,3184,SISTEMI INFORMATIVI AZIENDALI
ISTITUTO COMPRENSIVO DI SCUOLA PRIMARIA E SECONDARIA DI PRIMIERO,segr.icprimiero@scuole.provincia.tn.it,Pubblico,NESLER ROMANO,Dirigente scolastico,ISTITUTO TECNICO PER IL SETTORE ECONOMICO,,,ISTITUTO TECNICO COMMERCIALE ,Diurno,VIA DELLE FONTI,TRANSACQUA,3185,RELAZIONI INTERNAZIONALI PER IL MARKETING
ISTITUTO COMPRENSIVO DI SCUOLA PRIMARIA E SECONDARIA DI PRIMIERO,segr.icprimiero@scuole.provincia.tn.it,Pubblico,NESLER ROMANO,Dirigente scolastico,ISTITUTO TECNICO PER IL SETTORE TECNOLOGICO,,,ISTITUTO TECNICO PER GEOMETRI ,Diurno,VIA DELLE FONTI,TRANSACQUA,3088,BIENNIO SETTORE TECNOLOGICO
ISTITUTO COMPRENSIVO DI SCUOLA PRIMARIA E SECONDARIA DI PRIMIERO,segr.icprimiero@scuole.provincia.tn.it,Pubblico,NESLER ROMANO,Dirigente scolastico,ISTITUTO TECNICO PER IL SETTORE TECNOLOGICO,,,ISTITUTO TECNICO PER GEOMETRI ,Diurno,VIA DELLE FONTI,TRANSACQUA,3121,COSTRUZIONI AMBIENTE E TERRITORIO
ISTITUTO COMPRENSIVO DI SCUOLA PRIMARIA E SECONDARIA DI PRIMIERO,segr.icprimiero@scuole.provincia.tn.it,Pubblico,NESLER ROMANO,Dirigente scolastico,ISTITUTO TECNICO PER IL SETTORE TECNOLOGICO,,,ISTITUTO TECNICO PER GEOMETRI ,Diurno,VIA DELLE FONTI,TRANSACQUA,3186,GEOTECNICO
ISTITUTO COMPRENSIVO DI SCUOLA PRIMARIA E SECONDARIA DI PRIMIERO,segr.icprimiero@scuole.provincia.tn.it,Pubblico,NESLER ROMANO,Dirigente scolastico,ISTITUTO TECNICO COMMERCIALE  Ind.Periti az.corr.in l.est.,,,ISTITUTO TECNICO COMMERCIALE E PER GEOMETRI ,Diurno,VIA DELLE FONTI,TRANSACQUA,2559,"INDIRIZZO LINGUISTICO AZIENDALE ""ERICA"""
ISTITUTO COMPRENSIVO DI SCUOLA PRIMARIA E SECONDARIA DI PRIMIERO,segr.icprimiero@scuole.provincia.tn.it,Pubblico,NESLER ROMANO,Dirigente scolastico,ISTITUTO TECNICO COMMERCIALE  per GEOMETRI - Ind.Commerciale,,,ISTITUTO TECNICO COMMERCIALE E PER GEOMETRI ,Diurno,VIA DELLE FONTI,TRANSACQUA,2442,"INDIRIZZO GIURIDICO ECONOMICO AZIENDALE ""IGEA"""
ISTITUTO COMPRENSIVO DI SCUOLA PRIMARIA E SECONDARIA DI PRIMIERO,segr.icprimiero@scuole.provincia.tn.it,Pubblico,NESLER ROMANO,Dirigente scolastico,ISTITUTO TECNICO COMMERCIALE  per GEOMETRI - Ind.Geometri,,,ISTITUTO TECNICO COMMERCIALE E PER GEOMETRI ,Diurno,VIA DELLE FONTI,TRANSACQUA,2570,"SPERIMENTALE EDILE TERRITORIALE AMBIENTE ""CINQUE"""
ISTITUTO COMPRENSIVO DI SCUOLA PRIMARIA E SECONDARIA DI PRIMIERO,segr.icprimiero@scuole.provincia.tn.it,Pubblico,NESLER ROMANO,Dirigente scolastico,SCUOLA PRIMARIA IMER,,,SCUOLA PRIMARIA,Diurno,VIA NAZIONALE,IMER,3000,SCUOLA PRIMARIA
ISTITUTO COMPRENSIVO DI SCUOLA PRIMARIA E SECONDARIA DI PRIMIERO,segr.icprimiero@scuole.provincia.tn.it,Pubblico,NESLER ROMANO,Dirigente scolastico,SCUOLA PRIMARIA MEZZANO,,,SCUOLA PRIMARIA,Diurno,VIA 4 NOVEMBRE,MEZZANO,3000,SCUOLA PRIMARIA
ISTITUTO COMPRENSIVO DI SCUOLA PRIMARIA E SECONDARIA DI PRIMIERO,segr.icprimiero@scuole.provincia.tn.it,Pubblico,NESLER ROMANO,Dirigente scolastico,"SCUOLA PRIMARIA ""B. ZANETEL"" S.MARTINO DI CASTROZZA",,,SCUOLA PRIMARIA,Diurno,VIA LAGHETTO,SIROR,3000,SCUOLA PRIMARIA
ISTITUTO COMPRENSIVO DI SCUOLA PRIMARIA E SECONDARIA DI PRIMIERO,segr.icprimiero@scuole.provincia.tn.it,Pubblico,NESLER ROMANO,Dirigente scolastico,SCUOLA PRIMARIA SAGRON MIS,,,SCUOLA PRIMARIA,Diurno,VIA PARROCCHIA,SAGRON MIS,3000,SCUOLA PRIMARIA
ISTITUTO COMPRENSIVO DI SCUOLA PRIMARIA E SECONDARIA DI PRIMIERO,segr.icprimiero@scuole.provincia.tn.it,Pubblico,NESLER ROMANO,Dirigente scolastico,SCUOLA PRIMARIA SIROR,,,SCUOLA PRIMARIA,Diurno,VIA ASILO,SIROR,3000,SCUOLA PRIMARIA
ISTITUTO COMPRENSIVO DI SCUOLA PRIMARIA E SECONDARIA DI PRIMIERO,segr.icprimiero@scuole.provincia.tn.it,Pubblico,NESLER ROMANO,Dirigente scolastico,"SCUOLA PRIMARIA ""CARD. J. BERNARDIN"" TONADICO",,,SCUOLA PRIMARIA,Diurno,VIA SORELLE LUCIAN,TONADICO,3000,SCUOLA PRIMARIA
ISTITUTO COMPRENSIVO DI SCUOLA PRIMARIA E SECONDARIA DI PRIMIERO,segr.icprimiero@scuole.provincia.tn.it,Pubblico,NESLER ROMANO,Dirigente scolastico,"SCUOLA PRIMARIA ""F. LOSS"" CANAL SAN BOVO",,,SCUOLA PRIMARIA,Diurno,VIA ROMA,CANAL SAN BOVO,3000,SCUOLA PRIMARIA
ISTITUTO COMPRENSIVO DI SCUOLA PRIMARIA E SECONDARIA DI PRIMIERO,segr.icprimiero@scuole.provincia.tn.it,Pubblico,NESLER ROMANO,Dirigente scolastico,SCUOLA SECONDARIA DI PRIMO GRADO CANAL SAN BOVO,,,SCUOLA SECONDARIA DI PRIMO GRADO,Diurno,LOC.LAUSEN,CANAL SAN BOVO,3001,SCUOLA SECONDARIA DI PRIMO GRADO
ISTITUTO COMPRENSIVO DI SCUOLA PRIMARIA E SECONDARIA DI PRIMIERO,segr.icprimiero@scuole.provincia.tn.it,Pubblico,NESLER ROMANO,Dirigente scolastico,"SCUOLA SECONDARIA DI PRIMO GRADO ""L. NEGRELLI""  - FIERA DI PRIMIERO",,,SCUOLA SECONDARIA DI PRIMO GRADO,Diurno,VIA G.A. SCOPOLI,FIERA DI PRIMIERO,3001,SCUOLA SECONDARIA DI PRIMO GRADO
ISTITUTO SACRA FAMIGLIA,sacrafamigliatrento@pssf.it,Religioso,TONELOTTO MARIA,Dirigente scolastico,SCUOLA PRIMARIA SACRA FAMIGLIA TRENTO,0461/265793,0461/260718,SCUOLA PRIMARIA,Diurno,VIA SALUGA,TRENTO,3000,SCUOLA PRIMARIA
ISTITUTO MARIA SS.BAMBINA - TRENTO,direzione@scuolamariabambinatn.it,Religioso,QUARTI MARISA,Dirigente scolastico,SCUOLA PRIMARIA MARIA SS.BAMBINA TRENTO,,,SCUOLA PRIMARIA,Diurno,VIA BORSIERI,TRENTO,3000,SCUOLA PRIMARIA
ISTITUTO COMPRENSIVO TRENTO 1,segr.ic.tn1@scuole.provincia.tn.it,Pubblico,CETRANO NICOLA,Dirigente scolastico,"SCUOLA PRIMARIA ""U. MOGGIOLI"" POVO",,,SCUOLA PRIMARIA,Diurno,VIA DEI RIVI,TRENTO,3000,SCUOLA PRIMARIA
ISTITUTO COMPRENSIVO TRENTO 1,segr.ic.tn1@scuole.provincia.tn.it,Pubblico,CETRANO NICOLA,Dirigente scolastico,"SCUOLA PRIMARIA ""G. TOMASI"" VILLAZZANO",,,SCUOLA PRIMARIA,Diurno,SALITA DEI MOLINI,TRENTO,3000,SCUOLA PRIMARIA
ISTITUTO COMPRENSIVO TRENTO 1,segr.ic.tn1@scuole.provincia.tn.it,Pubblico,CETRANO NICOLA,Dirigente scolastico,"SCUOLA SECONDARIA DI PRIMO GRADO ""G. PASCOLI"" POVO",,,SCUOLA SECONDARIA DI PRIMO GRADO,Diurno,VIA ZNOJMO,TRENTO,3001,SCUOLA SECONDARIA DI PRIMO GRADO
"ISTITUTO COMPRENSIVO TRENTO 2 ""J. A. Comenius""",segr.ictn2@scuole.provincia.tn.it,Pubblico,BOCCARDI MARIA SILVA,Dirigente scolastico,SCUOLA PRIMARIA CASA SERENA,,,SCUOLA PRIMARIA,Diurno,VIA CAMPANELLE,TRENTO,3000,SCUOLA PRIMARIA
"ISTITUTO COMPRENSIVO TRENTO 2 ""J. A. Comenius""",segr.ictn2@scuole.provincia.tn.it,Pubblico,BOCCARDI MARIA SILVA,Dirigente scolastico,"SCUOLA PRIMARIA ""E. BERNARDI"" COGNOLA",,,SCUOLA PRIMARIA,Diurno,VIA PONTE ALTO,TRENTO,3000,SCUOLA PRIMARIA
"ISTITUTO COMPRENSIVO TRENTO 2 ""J. A. Comenius""",segr.ictn2@scuole.provincia.tn.it,Pubblico,BOCCARDI MARIA SILVA,Dirigente scolastico,"SCUOLA PRIMARIA ""R. ZANDONAI"" MARTIGNANO",,,SCUOLA PRIMARIA,Diurno,LOC. MARTIGNANO - PIAZZA G.MENGHIN,TRENTO,3000,SCUOLA PRIMARIA
"ISTITUTO COMPRENSIVO TRENTO 2 ""J. A. Comenius""",segr.ictn2@scuole.provincia.tn.it,Pubblico,BOCCARDI MARIA SILVA,Dirigente scolastico,"SCUOLA PRIMARIA ""R. BELENZANI"" S.VITO",,,SCUOLA PRIMARIA,Diurno,LOC. SAN  VITO,TRENTO,3000,SCUOLA PRIMARIA
